Watch_Mtn_WA2006	UN	P431	46 34	-121 59	
PackwoodF_WA2004	UN	P432	46 37	-121 41	
Table_Mtn_OR2008	UN	P433	44 32	-119 52	
Big_Chief_WA2008	UN	P434	47 44	-121 5	
ShoresNW1GWA2005	UN	P435	48 4	-123 30	
Dungeness_WA2006	UN	P436	48 3	-123 8	
Whidbey_S_WA2007	UN	P437	48 0	-122 28	
NWIS_PNGA_WA2005	UN	P438	48 25	-122 40	
OrcasAirptWA2005	UN	P439	48 42	-122 55	
MeridianSDWA2006	UN	P440	48 51	-122 30	
KendallEleWA2008	UN	P441	48 55	-122 8	
DarringtonWA2006	UN	P442	48 16	-121 37	
La_Rush_LkWA2008	UN	P443	48 31	-121 17	
RossLakeDmWA2006	UN	P444	48 44	-121 4	
WascoAirptOR2005	UN	P445	45 35	-120 40	
Kelso_Air_WA2007	UN	P446	46 7	-122 54	
MorrowAir_OR2007	UN	P447	45 27	-119 41	
HorsHeavenWA2005	UN	P448	45 55	-120 0	
Olsen_BrosWA2006	UN	P449	46 16	-119 38	
WattsBros_WA2005	UN	P450	45 57	-119 33	
WSUOthelo_WA2004	UN	P451	46 48	-119 2	
Soap_Lake_WA2005	UN	P452	47 24	-119 29	
WilburLevaWA2005	UN	P453	47 46	-118 45	
CouleeDam_WA2005	UN	P454	47 57	-118 60	
BannackPasID2007	UN	P455	44 29	-112 44	
HLF_KirkwdMT2008	UN	P456	44 52	-111 14	
HLF_WapitiMT2007	UN	P457	45 2	-111 16	
HLFContourMT2007	UN	P458	44 46	-111 18	
GTNPMoose_WY2007	UN	P459	43 45	-110 45	
HLFBBarRchMT2005	UN	P460	45 8	-111 2	
HLFStoryRnMT2005	UN	P461	45 21	-110 46	
GoldValleyCS2006	UN	P462	36 4	-116 38	
Ballarat__CS2007	UN	P463	36 1	-117 10	
PanamintVQCS2006	UN	P464	36 10	-117 25	
HorseshoeMCS2007	UN	P465	36 28	-118 8	
CerroGordoCS2007	UN	P466	36 32	-117 47	
AlabamaHilCS2006	UN	P467	36 34	-118 5	
MazourkaPkCS2006	UN	P468	36 59	-118 7	
HarlisMineCS2007	UN	P469	37 14	-117 56	
BaldyMesa_CS2004	UN	P470	34 28	-117 24	
SanJuanCrkCS2005	UN	P471	33 34	-117 32	
CampElliotCS2004	UN	P472	32 53	-117 6	
Jamacha_LFCS2004	UN	P473	32 44	-116 57	
Fallbrook_CS2004	UN	P474	33 21	-117 15	
Point_LomaCS2007	UN	P475	32 40	-117 15	
SantaMargaCS2005	UN	P476	33 26	-117 11	
TemeculaVHCS2005	UN	P477	33 30	-117 7	
ValleyCntrCS2004	UN	P478	33 14	-117 4	
CowboyCtryCS2005	UN	P479	33 30	-116 47	
Vallecito_CS2004	UN	P480	32 59	-116 21	
CarrizoMtnCS2007	UN	P481	32 49	-116 1	
LakHenshawCS2004	UN	P482	33 14	-116 40	
JulianBin_CS2004	UN	P483	33 4	-116 34	
SkyOaksBFSCS2005	UN	P484	33 23	-116 37	
TubbCanyonCS2006	UN	P485	33 13	-116 25	
BorregoAirCS2004	UN	P486	33 16	-116 19	
Cut_AcrossCS2007	UN	P487	33 13	-116 11	
OcotilloWeCS2007	UN	P488	33 12	-116 5	
CalciteMinCS2007	UN	P489	33 18	-116 7	
Toro_Peak_CS2006	UN	P490	33 31	-116 26	
La_Quinta_CS2005	UN	P491	33 34	-116 14	
CrzoBadlndCS2007	UN	P492	32 53	-115 58	
Super_Mtn_CS2007	UN	P493	32 57	-115 49	
WestsideESCS2005	UN	P494	32 46	-115 44	
WestmorlndCS2005	UN	P495	33 3	-115 38	
McCabe_UESCS2005	UN	P496	32 45	-115 36	
ImperialApCS2005	UN	P497	32 50	-115 35	
SprecklesSCS2005	UN	P498	32 54	-115 34	
SDSUCenterCS2005	UN	P499	32 59	-115 29	
AllAmericnCS2005	UN	P500	32 41	-115 18	
HoltvilleCCS2005	UN	P501	32 53	-115 24	
MagnoliaESCS2005	UN	P502	32 59	-115 25	
SuperHillsCS2007	UN	P503	32 57	-115 43	
SOrocopiaMCS2005	UN	P504	33 31	-115 46	
ImperialSpCS2006	UN	P505	33 25	-115 41	
Ramer_LakeCS2005	UN	P506	33 5	-115 31	
RedIslandMCS2005	UN	P507	33 12	-115 37	
Angus_PropCS2005	UN	P508	33 15	-115 26	
PansyLaterCS2005	UN	P509	32 53	-115 18	
ScheuPropsCS2005	UN	P510	33 9	-115 21	
CoxcombMtnCS2005	UN	P511	33 53	-115 18	
YosWawona_CN2008	UN	P512	37 34	-119 42	
Point_Sal_CS2007	UN	P513	34 54	-120 39	
Nipomo____CS2006	UN	P514	35 1	-120 25	
Tepusquet_CS2006	UN	P515	34 52	-120 14	
JimJacksonCS2006	UN	P516	35 6	-120 23	
Mt_GleasonCS2008	UN	P517	34 23	-118 11	
TrepletMtnCS2008	UN	P518	35 1	-120 5	
PaintedCavCS2007	UN	P519	34 30	-119 48	
LomaPelonaCS2008	UN	P520	34 38	-119 37	
McPherson_CS2008	UN	P521	34 53	-119 49	
Taft_MountCS2008	UN	P522	35 5	-119 32	
LosOsos___CS2006	UN	P523	35 18	-120 52	
SquireCnynCS2007	UN	P524	35 10	-120 35	
MorroCreekCS2006	UN	P525	35 26	-120 48	
RamageRnchCS2004	UN	P526	35 38	-120 52	
RanchitaCnCS2006	UN	P527	35 45	-120 36	
RinconadaRCS2006	UN	P528	35 20	-120 33	
ShellCreekCS2006	UN	P529	35 26	-120 21	
HillmRanchCS2005	UN	P530	35 37	-120 29	
Hog_CanyonCS2007	UN	P531	35 48	-120 32	
WicksRanchCS2004	UN	P532	35 38	-120 16	
SpringRancCS2006	UN	P533	35 45	-120 22	
CookePeak_CN2007	UN	P534	37 4	-122 14	
BuckhornRaCS2006	UN	P535	35 14	-120 6	
CarrizoRanCS2006	UN	P536	35 17	-120 2	
CaliValleyCS2006	UN	P537	35 19	-119 56	
BitterWatrCS2006	UN	P538	35 32	-120 7	
VogelRanchCS2004	UN	P539	35 42	-120 11	
AvenalRidgCS2006	UN	P540	35 48	-120 8	
BlkwllFarmCS2005	UN	P541	35 41	-120 0	
BruceSprinCS2008	UN	P542	35 41	-120 18	
Reward____CS2006	UN	P543	35 19	-119 43	
TwisselmanCS2005	UN	P544	35 44	-119 44	
LerdoOvrpsCS2007	UN	P545	35 30	-119 32	
FlattopPk_CS2006	UN	P546	35 56	-120 9	
UticaCaltnCS2005	UN	P547	35 56	-119 55	
Noon_Peak_CS2008	UN	P548	34 28	-119 30	
SespeCreekCS2006	UN	P549	34 36	-119 20	
GradeVallyCS2007	UN	P550	34 40	-119 7	
PineMountnCS2006	UN	P551	34 51	-119 9	
Long_Lake_CS2008	UN	P552	35 41	-120 15	
Grapevine_CS2005	UN	P553	34 50	-118 53	
GormanCrk_CS2006	UN	P554	34 48	-118 51	
CastaicCrkCS2008	UN	P555	34 42	-118 40	
BarnardProCS2005	UN	P556	34 46	-118 33	
EaglePerchCS2005	UN	P557	34 57	-118 39	
RavensRidgCS2006	UN	P558	35 8	-118 37	
Antelope__CS2005	UN	P559	34 50	-118 37	
StokesPropCS2005	UN	P560	34 49	-118 32	
GreenValleCS2005	UN	P561	34 37	-118 24	
SoledadMtnCS2004	UN	P562	34 59	-118 11	
ButtonwillCS2005	UN	P563	35 25	-119 25	
Posocreek_CS2006	UN	P564	35 37	-119 21	
Delano_AirCS2005	UN	P565	35 45	-119 14	
Visalia_MYCS2005	UN	P566	36 19	-119 14	
RioBravo__CS2005	UN	P567	35 25	-118 45	
AntimonyFlCS2007	UN	P568	35 15	-118 8	
ButterbredCS2007	UN	P569	35 23	-118 7	
KelsoCreekCS2006	UN	P570	35 40	-118 16	
SpringvillCS2005	UN	P571	36 14	-118 46	
ShadequartCS2006	UN	P572	36 35	-118 57	
Blackrock_CS2008	UN	P573	36 6	-118 16	
Mt_HarwoodCS2008	UN	P574	34 17	-117 38	
Cucamonga_CS2008	UN	P575	34 13	-117 33	
GallegosRnCS2004	UN	P576	35 40	-120 58	
CdrSpgDam_CS2004	UN	P577	34 18	-117 19	
DavisBenchCS2008	UN	P578	35 42	-120 14	
FremontValCS2006	UN	P579	35 2	-118 0	
Straw_PeakCS2007	UN	P580	35 37	-117 12	
WoodsPropyCS2005	UN	P581	34 31	-117 44	
El_Mirage_CS2008	UN	P582	34 38	-117 33	
KramerJnctCS2005	UN	P583	34 59	-117 33	
PotreroCrkCS2004	UN	P584	33 54	-116 57	
BigMorongoCS2007	UN	P585	34 1	-116 33	
LewisCentrCS2005	UN	P586	34 32	-117 17	
ChileoFlatCS2008	UN	P587	34 20	-118 2	
DeVriesRchCS2005	UN	P588	34 47	-117 16	
BlackMtQryCS2005	UN	P589	34 37	-117 7	
McdnldWellCS2008	UN	P590	35 7	-117 22	
CalCityAptCS2005	UN	P591	35 9	-118 1	
GrassVallyCS2007	UN	P592	35 14	-117 18	
Pyramid_PtCS2007	UN	P593	35 23	-117 12	
CrowCanyonCS2005	UN	P594	35 54	-117 23	
SearlesValCS2005	UN	P595	35 42	-117 24	
QueenShebaCS2007	UN	P596	35 60	-116 53	
OwlsHeadMtCS2007	UN	P597	35 43	-116 53	
Onyx_Peak_CS2007	UN	P598	34 12	-116 43	
GammaGulchCS2006	UN	P599	34 13	-116 32	
Pushwalla_CS2005	UN	P600	33 52	-116 13	
GeologyRd_CS2006	UN	P601	33 58	-116 5	
PolonlPassCS2008	UN	P602	35 44	-120 14	
I40CorridoCS2007	UN	P603	34 43	-116 2	
HarvardHilCS2008	UN	P604	34 56	-116 40	
MtWatermanCS2008	UN	P605	34 20	-117 56	
LucerneValCS2005	UN	P606	34 28	-116 53	
CottonSprgCS2006	UN	P607	33 44	-115 49	
DuplexMineCS2008	UN	P608	33 60	-115 41	
YucaipaRidCS2006	UN	P609	34 4	-116 54	
AmericMineCS2006	UN	P610	34 26	-115 46	
RainboWellCS2006	UN	P611	35 12	-115 39	
CalStateSBCS2005	UN	P612	34 11	-117 19	
KellerPeakCS2007	UN	P613	34 12	-117 3	
Essex_CTY_CS2007	UN	P614	34 44	-115 15	
PaintdRcksCS2006	UN	P615	35 12	-116 46	
Red_ButtesCS2007	UN	P616	35 25	-117 54	
TiefortMtsCS2006	UN	P617	35 19	-116 34	
CSUDertStdCS2005	UN	P618	35 9	-116 6	
SilurianHiCS2008	UN	P619	35 32	-116 7	
AlexnderhlCS2008	UN	P620	35 47	-116 9	
MountPass_CS2005	UN	P621	35 28	-115 33	
RoundVallyCS2005	UN	P622	35 10	-115 22	
VidalJunctCS2005	UN	P623	34 11	-114 36	
CaminoSubsCS2007	UN	P625	34 51	-114 58	
NewYorkMtnCS2005	UN	P626	35 17	-115 14	
QueenVallyNV2006	UN	P627	37 58	-118 23	
Tioga_PassCS2007	UN	P628	37 56	-119 15	
MtTom_LookCS2008	UN	P629	37 23	-119 11	
OldMammothCS2006	UN	P630	37 37	-119 0	
Laurel_CrkCS2006	UN	P631	37 36	-118 55	
JuneLake__CS2006	UN	P632	37 47	-119 5	
MonoDomesNCS2008	UN	P633	37 55	-119 2	
Deer_MountCS2007	UN	P634	37 42	-119 2	
Grant_LakeCS2007	UN	P635	37 50	-119 8	
LogCabinRFCS2007	UN	P636	37 58	-119 9	
PumiceVallCS2008	UN	P637	37 55	-119 5	
LookoutMtnCS2008	UN	P638	37 44	-118 57	
FumaroleVaCS2006	UN	P639	37 39	-118 52	
Mono_MillsCS2006	UN	P640	37 54	-118 58	
SagehenMdwCS2008	UN	P641	37 53	-118 51	
McGeeMountCS2006	UN	P642	37 35	-118 49	
Toms_PlaceCS2006	UN	P643	37 34	-118 42	
WheelrRidgCS2007	UN	P644	37 30	-118 41	
OwensGorgeCS2008	UN	P645	37 32	-118 36	
FossilTiltCS2006	UN	P646	37 41	-118 49	
OHarrelCynCS2008	UN	P647	37 45	-118 46	
CraterMarkCS2006	UN	P648	37 48	-119 1	
GraniteMtnCS2006	UN	P649	37 54	-118 44	
AntelopeMtCS2006	UN	P650	37 53	-118 33	
ChalfantVaCS2006	UN	P651	37 34	-118 23	
BarcroftObCS2007	UN	P652	37 35	-118 14	
BlindSprinCS2006	UN	P653	37 44	-118 28	
ConwayRoadCS2008	UN	P654	38 3	-119 9	
EveritHillCN2006	UN	P655	41 18	-122 12	
SHGrayBte_CN2007	UN	P656	41 21	-122 12	
SHWestSideCN2007	UN	P657	41 23	-122 18	
SHNorthGteCN2007	UN	P658	41 29	-122 11	
SHGravlCrkCN2007	UN	P659	41 27	-122 6	
SHAshCreekCN2007	UN	P660	41 25	-122 4	
SHHotlum__CN2007	UN	P661	41 28	-122 19	
SHWhalebakCN2007	UN	P663	41 32	-122 9	
LVMtHelen_CN2007	UN	P664	40 28	-121 30	
LVLoDimondCN2007	UN	P665	40 27	-121 32	
LVBumpass_CN2007	UN	P666	40 28	-121 31	
LVWhite___CN2007	UN	P667	40 28	-121 28	
LVHatLake_CN2007	UN	P668	40 31	-121 28	
BluLakeCynCN2008	UN	P669	40 30	-121 36	
LVManzLakeCN2007	UN	P670	40 32	-121 35	
SiffordMtnCN2008	UN	P671	40 25	-121 26	
LavaBedsNMCN2005	UN	P672	41 43	-121 30	
MedicineLkCN2006	UN	P673	41 35	-121 37	
GlassMtn__CN2006	UN	P674	41 37	-121 29	
Holbrook__ID2006	UN	P675	42 13	-112 43	
HLFHnrysLkID2005	UN	P676	44 39	-111 20	
WoodlandFmID2006	UN	P677	42 53	-113 52	
AtomicCityID2006	UN	P678	43 27	-112 48	
LittleLostID2008	UN	P679	44 2	-113 18	
YNPWestYelMT2005	UN	P680	44 36	-111 6	
MedicineLgID2006	UN	P681	44 24	-112 38	
SaltCreek_WY2008	UN	P682	42 30	-110 54	
ChesterfldID2006	UN	P683	42 50	-111 44	
ParkinsonFID2005	UN	P684	43 55	-111 27	
Sand_DunesID2007	UN	P685	44 4	-111 50	
YNPFishCrkID2007	UN	P686	44 15	-111 9	
MSH_Tube1_WA2004	UN	P687	46 7	-122 21	
MSH_MitchpWA2008	UN	P688	46 2	-122 10	
MSH_MorgleWA2005	UN	P689	46 11	-122 22	
MSH_SRidgeWA2005	UN	P690	46 11	-122 11	
MSH_StdBkrWA2006	UN	P691	46 14	-122 14	
MSH_LoowitWA2006	UN	P692	46 13	-122 11	
MSH_NWDomeWA2004	UN	P693	46 13	-122 12	
MSH_CldWtrWA2006	UN	P694	46 18	-122 11	
MSH_NRidgeWA2004	UN	P695	46 12	-122 10	
MSH_EaDomeWA2004	UN	P696	46 12	-122 9	
MSH_SERdgeWA2004	UN	P697	46 11	-122 11	
MSH_SESlpeWA2004	UN	P698	46 10	-122 10	
MSH_WstRadWA2005	UN	P699	46 11	-122 12	
MSH_ButteCWA2006	UN	P700	46 11	-122 13	
MSH_ApeCynWA2006	UN	P701	46 12	-122 8	
MSH_ElkRckWA2004	UN	P702	46 18	-122 21	
MSH_ClmBivWA2006	UN	P703	46 9	-122 12	
WindyR202GWA2007	UN	P704	46 15	-122 8	
MSH_WGoat_WA2006	UN	P705	46 10	-122 19	
MatadorRchMT2006	UN	P706	45 3	-112 31	
RedRockLakMT2008	UN	P707	44 43	-111 50	
YNPGrandTgWY2007	UN	P708	43 47	-110 56	
YNPPromtryWY2005	UN	P709	44 24	-110 17	
GTNPGrassyWY2007	UN	P710	44 6	-110 44	
YNPMadisonWY2005	UN	P711	44 38	-110 52	
YNP_Bacon_MT2008	UN	P712	44 57	-111 4	
GrantT944GWY2008	UN	P713	44 23	-110 33	
YNPPantherWY2008	UN	P714	44 54	-110 45	
WindyMountWY2006	UN	P715	43 30	-109 41	
YNPCanyon_WY2005	UN	P716	44 43	-110 31	
ShoshoneRvWY2006	UN	P717	44 29	-109 54	
DeadIndianWY2006	UN	P718	44 45	-109 23	
EnnisFish_MT2006	UN	P719	45 13	-111 47	
YNPSlough_WY2005	UN	P720	44 57	-110 18	
YNP_NEEnt_MT2005	UN	P721	45 0	-110 0	
YNPBassRchMT2005	UN	P722	45 27	-109 34	
PineCkMineCS2007	UN	P723	37 23	-118 43	
BirchimCynCS2008	UN	P724	37 26	-118 34	
SJExpRangeCN2006	UN	P725	37 5	-119 45	
WestGardPsCS2006	UN	P726	37 17	-118 9	
CoyoteWarpCS2007	UN	P727	37 16	-118 28	
Snowmass__CO2008	UN	P728	39 11	-106 58	
Mesa_UnionCS2007	UN	P729	34 16	-119 6	
BallardRdgCN2007	UN	P730	41 22	-120 50	
LilJuniperCN2007	UN	P731	41 20	-120 28	
Vaughn_Pt_OR2008	UN	P732	43 24	-123 53	
GoldBeach_OR2008	UN	P733	42 27	-124 25	
Brookings_OR2007	UN	P734	42 5	-124 18	
King_Mtn__OR2008	UN	P735	42 41	-123 14	
Chiloquin_OR2008	UN	P736	42 35	-121 53	
FlounceRocOR2008	UN	P737	42 44	-122 37	
HartMtnNWROR2008	UN	P738	42 33	-119 40	
McDermitt_OR2008	UN	P739	42 1	-117 44	
PathFi082gCS2006	UN	P740	33 36	-116 36	
SantaR086gCS2006	UN	P741	33 33	-116 32	
FordRa087gCS2006	UN	P742	33 30	-116 36	
ImperialVCCS2007	UN	P744	32 50	-115 31	
PURDUE_U__IN2010	UN	P775	40 29	-86 60	
GunstockMRNH2008	UN	P776	43 33	-71 23	
RockyHillAR_2008	UN	P777	35 42	-92 33	
MonteagleTN_2008	UN	P778	35 14	-85 49	
PARI_Obs_NC_2008	UN	P779	35 12	-82 52	
Cerrillos_PR2008	UN	P780	18 4	-66 35	
NoModesto_CN2008	UN	P781	37 42	-121 4	
CholameLSMCS2008	UN	P782	35 42	-120 13	
Wanship2__UT2008	UN	P783	40 48	-111 25	
YorkMn040gCN2008	UN	P784	41 50	-122 25	
GasquetAirCN2008	UN	P786	41 51	-123 59	
SJGrad058gCN2008	UN	P787	36 48	-121 35	
Gabiln065gCN2008	UN	P788	36 45	-121 29	
Varian073gCS2008	UN	P789	35 57	-120 28	
Flengt075gCS2008	UN	P790	35 56	-120 31	
MtHoodSki_OR2009	UN	P791	45 21	-121 40	
WindyR202GWA2008	UN	P792	46 15	-122 8	
Dinsmr935gCN2008	UN	P793	40 29	-123 34	
AnthonyPk2CN2009	UN	P794	39 51	-122 58	
Noble_PassCS2009	UN	P795	34 30	-116 9	
SanLuisSW_AZ2010	UN	P796	32 30	-114 46	
Sagebrush_CA2010	UN	P797	33 32	-116 36	
YNPGrandTgWY2010	UN	P798	43 48	-110 58	
LASWCollegCA2011	UN	P799	33 56	-118 18	
DorseyHighCA2011	UN	P800	34 1	-118 21	
GrantT944GWY2012	UN	P801	44 23	-110 33	
MandanDDBMND2012	UN	P802	46 33	-100 37	
MellenDDBMWI2012	UN	P803	46 20	-90 41	
TheRockDDBGA2012	UN	P804	32 58	-84 14	
TheRockSDBGA2012	UN	P805	32 58	-84 14	
TheRockMSTGA2012	UN	P806	32 58	-84 14	
EcRockStPkTX2012	UN	P807	30 30	-98 49	
Antelope2_CS2005	UN	P808	34 50	-118 37	
Delano_PlrCA2013	UN	P809	35 45	-119 14	
Delano_SBMCA2013	UN	P810	35 45	-119 14	
CalCityPlrCA2013	UN	P811	35 9	-118 1	
CalCityBSMCA2013	UN	P812	35 9	-118 1	
WilburMastWA2013	UN	P813	47 46	-118 45	
WilburSDBMWA2013	UN	P814	47 46	-118 45	
quillmast_wa2013	UN	P815	47 56	-124 33	
quillsdbm_wa2013	UN	P816	47 56	-124 33	
StClairsviPA2013	UN	P817	40 9	-78 31	
P818_YNBR_MT2017	UN	P818	45 27	-109 34	
P819_YNBR_MT2017	UN	P819	45 27	-109 34	
dingbatfltor2017	UN	P820	42 52	-124 3	
PAM00	UN	PA00	29 32	-95 9	
PABH_PNGA_WA1997	UN	PABH	47 13	-124 12	
PACT	UN	PACT	38 39	-117 48	
UNIVERSITYOFPADOVA-CENTERFORSPACE	UN	PADO	45 25	11 54	
PAHR	UN	PAHR	36 8	-115 45	
PalmerCommunityBaseStation	UN	PAL2	-64 47	-64 3	
PalaGPS	UN	PALG	33 23	-117 2	
Pallekele	UN	PALK	7 16	80 42	
PalmerStation-Antarctica	UN	PALM	-64 47	-64 3	
PALO	UN	PALO	40 4	-117 7	
PalmerStation-Antarctica	UN	PALV	-64 47	-64 3	
El_Alamo__MX2010	UN	PALX	31 34	-116 4	
PANA	UN	PANA	36 14	-117 25	
PosadaPasoNevado	UN	PANE	-35 43	-71 12	
PuntaArenas	UN	PARC	-53 8	-70 53	
AustralianTelescopeNationalFacility	UN	PARK	-32 60	148 16	
PARO	UN	PARO	38 2	-112 41	
PARP	UN	PARP	41 19	-117 42	
PASSCAL1__NM2001	UN	PAS1	34 4	-106 55	
AinapoTrail2	UN	PAT2	19 26	-155 34	
MountPaterson	UN	PATN	-78 2	-155 1	
Palestine	UN	PATT	31 47	-95 43	
Paxson2	UN	PAX2	62 58	-145 27	
PaxsonContinuous	UN	PAXC	62 58	-145 27	
PetersonBay	UN	PBAY	59 34	-151 16	
PiedrasBlaSW2010	UN	PBHR	35 43	-121 16	
PrudhoeBay2	UN	PBOC	70 15	-148 20	
PBPP_SCGN_CS2000	UN	PBPP	34 30	-117 55	
PortBlair(AndamanNicoBarISLANDS)	UN	PBR2	11 38	92 43	
PortBlair(AndamanNicoBarISLANDS)	UN	PBRI	11 38	92 43	
Poconchile	UN	PCCL	-18 27	-70 6	
Pichilemu	UN	PCLM	-34 23	-72 0	
PCOL_PNGA_WA2003	UN	PCOL	47 10	-122 34	
PCST	UN	PCST	38 13	-119 56	
PuertocitodelBowlingGreen	UN	PDBG	34 13	-106 50	
PONTADELGADA	UN	PDEL	37 45	-25 40	
PatillasDam	UN	PDPR	18 1	-66 1	
PchTreRch1CA2016	UN	PEA1	36 11	-120 46	
PchTreRch2CA2016	UN	PEA2	36 11	-120 46	
PEAR	UN	PEAR	35 51	-117 54	
PEBL	UN	PEBL	44 55	-110 7	
PecoraEscarpment	UN	PECE	-85 37	-68 33	
ParqueEologicoCristoroLebu	UN	PECL	-37 41	-73 39	
PEFO	UN	PEFO	35 5	-109 48	
FOMISatelliteGeodeticObservatory	UN	PEN2	47 47	19 17	
Pena_Colorada_MX_2007	UN	PENA	19 23	-104 6	
FOMISatelliteGeodeticObservatory	UN	PENC	47 47	19 17	
PENN	UN	PENN	40 2	-120 23	
PENT	UN	PENT	39 25	-120 19	
PERA	UN	PERA	39 29	-120 20	
Perlite	UN	PERL	36 54	-116 41	
Perth	UN	PERT	-31 48	115 53	
PetraArcheology	UN	PETA	30 20	35 28	
PETE	UN	PETE	39 45	-119 60	
InstituteofVolcanology-Petropavlovsk	UN	PETP	53 4	158 36	
PetropavlovskGSNSeismicStation	UN	PETS	53 1	158 39	
PokerFlatRange2	UN	PFR2	65 7	-147 26	
PokerFlatResearchRange	UN	PFRR	65 7	-147 26	
PGF2Reset	UN	PG2R	19 19	-155 12	
NAMRIAGeneralSantosActiveGeodeticStation	UN	PGEN	6 4	125 8	
HilinaPali	UN	PGF1	19 18	-155 19	
MuliwaioPele	UN	PGF2	19 19	-155 12	
PoliokeawePali	UN	PGF3	19 17	-155 14	
ApuaPoint	UN	PGF4	19 16	-155 12	
PuuKaone	UN	PGF5	19 17	-155 17	
PuuElemakule	UN	PGF6	19 15	-155 19	
PohakuHanalei	UN	PHAN	19 27	-155 38	
PuestoPiojoWilliams	UN	PHDP	-36 2	-67 8	
MountErebusWestGPS	UN	PHIG	-77 32	167 3	
PHIL	UN	PHIL	38 56	-118 5	
PhinneyCanyon	UN	PHIN	36 59	-117 2	
HJ_CucapahMX2011	UN	PHJX	32 29	-115 33	
PhilipsLab	UN	PHLB	34 56	-117 42	
HelwanDeformatnLab	UN	PHLW	29 52	31 21	
Phoenix_Airfield	UN	PHNX	-77 57	166 45	
PHON	UN	PHON	39 5	-117 46	
PICA	UN	PICA	32 38	-111 25	
PICLCACS-ACP	UN	PICL	51 29	-90 10	
PietownVLBASite	UN	PIE1	34 18	-108 7	
PineIslandGlacier1	UN	PIG1	-75 29	-98 49	
PineIslandGlacier2	UN	PIG2	-75 17	-101 8	
WaterTreatmentPlant	UN	PIGT	36 22	-90 11	
Piikea	UN	PIIK	19 19	-155 34	
PILG	UN	PILG	40 52	-119 60	
PilkingtonGlacier	UN	PILK	-43 40	169 55	
PILO	UN	PILO	38 16	-117 59	
ManilaObservatory	UN	PIMO	14 38	121 5	
Pinyon1	UN	PIN1	33 37	-116 27	
PINE	UN	PINE	38 39	-119 3	
Pinotepa	UN	PINO	16 24	-98 8	
PinagulbuanCrater	UN	PINT	14 1	121 1	
Pirshagi	UN	PIRS	40 34	49 54	
Pirrot_Hills____	UN	PIRT	-81 6	-85 9	
PIUT	UN	PIUT	35 23	-114 53	
Sr_Juarez_MX2011	UN	PJZX	32 25	-115 53	
PaleaKameniGreece	UN	PKMN	36 24	25 23	
PKRD_SCGN_CS2000	UN	PKRD	34 4	-118 14	
PLEA	UN	PLEA	39 20	-119 45	
Pululahuapermanentstation-PululahuaVolcano	UN	PLHA	0 1	-78 30	
CaletaPellines	UN	PLLN	-35 29	-72 31	
PLATTEVILLENCMM5	UN	PLMM	40 11	-104 44	
Pilappik	UN	PLPK	66 54	-34 2	
Las_PintasMX2010	UN	PLPX	31 35	-115 9	
LasTinajasMX2010	UN	PLTX	31 49	-115 26	
PuntaLavapied	UN	PLVP	-37 9	-73 35	
PineMarten	UN	PMAR	43 59	-121 41	
Pu`uMa`au	UN	PMAU	19 41	-155 49	
ParamountHighSchool	UN	PMHS	33 54	-118 9	
Pumanque	UN	PMQE	-34 33	-71 38	
PanoramaMountain	UN	PMTN	37 50	-119 3	
PlayaNegra2	UN	PNE2	10 12	-85 50	
PlayaNegra	UN	PNEG	10 12	-85 50	
ManusIslandCGPS	UN	PNGM	-2 3	147 22	
PanhandleGap	UN	PNHG	46 52	-121 39	
PanhandleGap	UN	PNHR	46 52	-121 39	
PNUT	UN	PNUT	38 55	-119 29	
PollyButte	UN	POBG	33 41	-116 55	
PODG	UN	PODG	43 20	79 29	
Pohnpei	UN	POHN	6 58	158 13	
PointofRocks	UN	POIN	36 35	-116 7	
POKE	UN	POKE	40 23	-118 28	
POL2	UN	POL2	42 41	74 42	
PolvaleraNIC2010	UN	POLS	12 39	-86 49	
Poltava	UN	POLV	49 36	34 33	
POMM_SCGN_CN1993	UN	POMM	35 55	-120 29	
PONY	UN	PONY	39 17	-119 1	
POOS	UN	POOS	39 27	-119 16	
Popocatepetl-Tlamacas_SSTN_MX_2014	UN	POP1	19 4	-98 38	
PopoNorth	UN	POPN	19 3	-98 38	
POPT_IGN_GT_2009	UN	POPT	16 20	-89 25	
PORC	UN	PORC	41 36	-120 45	
PopoSouthwest	UN	POSW	19 1	-98 39	
POTH	UN	POTH	44 6	-122 2	
Potsdam-GeoForschungsZentrum	UN	POTS	52 23	13 4	
PORTOVELHO	UN	POVE	-8 43	-63 54	
PP01L1	UN	PP01	19 4	-98 38	
PP02L1	UN	PP02	19 7	-98 39	
PP03L1	UN	PP03	19 2	-98 38	
PP04L1	UN	PP04	19 3	-98 38	
PP05L1	UN	PP05	19 2	-98 38	
PPBF_SCGN_CS1998	UN	PPBF	33 50	-117 11	
PPEC_PaPIECU2016	UN	PPEC	0 30	-79 21	
NAMRIAPuertoPrincesaActiveGeodeticStation	UN	PPPC	9 46	118 44	
PrtRylCG_JAM2014	UN	PRCG	17 56	-76 51	
PRDSCACS-GSD	UN	PRDS	50 52	-114 18	
SouthAfricaNGAcolocated	UN	PRE1	-25 45	28 13	
SouthAfricaNGAcolocated	UN	PRE2	-25 45	28 13	
SouthAfricaNGAcolocated	UN	PRE3	-25 45	28 13	
SouthAfricaNGAcolocated	UN	PRE4	-25 45	28 13	
PrtRylML_JAM2014	UN	PRML	17 56	-76 51	
